Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Bwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Win bytes forward,Init Win bytes backward,act data pkt fwd,min seg size forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Inbound,Label
17,56054,2,2,64.0,256.0,32.0,32.0,32.0,0.0,128.0,128.0,128.0,0.0,5708.78081849645,71.35976023120563,18684.666666666664,32358.461865999336,56049.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,40,40,35.67988011560281,35.67988011560281,32.0,128.0,70.4,52.58136552049595,2764.8,0,0,0,0,0,0,0,0,1.0,88.0,32.0,128.0,2,64,2,256,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
6,175,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17142.85714285714,87.5,120.91525958289962,173.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,20,40,5714.2857142857165,11428.571428571431,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,1,0,2,0,262,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,BENIGN
6,65754555,15,14,14.0,0.0,1.0,0.0,0.9333333333333332,0.2581988897471611,0.0,0.0,0.0,0.0,0.2129130065590133,0.441034085015099,2348376.964285714,4200912.070047818,10014123.0,2.0,65754555.0,4696753.928571428,5010078.4876674265,10046461.0,2.0,60231684.0,4633206.461538462,5208780.898984451,10046598.0,2.0,0,300,448,0.2281210784560857,0.2129130065590133,0.0,1.0,0.5000000000000001,0.5085476277156078,0.2586206896551724,0,0,0,0,0,1,0,0,0.0,0.5172413793103449,0.9333333333333332,0.0,15,14,14,0,16383,242,13,20,32364.0,97.49871794028908,32494.0,32267.0,10006245.666666666,8555.804641684168,10014123.0,9998282.0,0,BENIGN
6,3,3,0,18.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6000000.0,1000000.0,1.5,0.7071067811865476,2.0,1.0,3.0,1.5,0.7071067811865476,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,60,0,1000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,8.0,6.0,0.0,3,18,0,0,4853,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,BENIGN
6,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,60,0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,3,0,0,0,250,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,BENIGN
17,20660,2,2,66.0,250.0,33.0,33.0,33.0,0.0,125.0,125.0,125.0,0.0,15295.256534365924,193.6108422071636,6886.666666666666,11922.860409034962,20654.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,40,40,96.8054211035818,96.8054211035818,33.0,125.0,69.8,50.39047529047528,2539.2,0,0,0,0,0,0,0,0,1.0,87.25,33.0,125.0,2,66,2,250,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
6,699,4,0,129.0,0.0,46.0,6.0,32.25,18.87458608817688,0.0,0.0,0.0,0.0,184549.356223176,5722.460658082976,233.0,399.2380242411786,694.0,2.0,699.0,233.0,399.2380242411786,694.0,2.0,0.0,0.0,0.0,0.0,0.0,0,80,0,5722.460658082976,0.0,6.0,46.0,35.0,17.464249196572982,305.0,0,0,1,0,0,1,0,0,0.0,43.75,32.25,0.0,4,129,0,0,16439,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
6,3,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4000000.0,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,40,0,666666.6666666665,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,9.0,6.0,0.0,2,12,0,0,16439,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
6,7168934,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3949075273952865,796548.222222222,1412374.0167854596,4067985.0,1.0,3.0,3.0,0.0,3.0,3.0,7113958.0,1016279.7142857144,1551129.2287037976,4067985.0,1.0,0,64,256,0.2789815054790573,1.115926021916229,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,4.0,0.0,0.0,0.0,2,0,8,0,8192,29200,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
17,20885,2,2,62.0,118.0,31.0,31.0,31.0,0.0,59.0,59.0,59.0,0.0,8618.62580799617,191.5250179554704,6961.666666666666,12051.032168795058,20877.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,40,40,95.7625089777352,95.7625089777352,31.0,59.0,42.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,52.75,31.0,59.0,2,62,2,118,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
17,20902,2,2,84.0,204.0,42.0,42.0,42.0,0.0,102.0,102.0,102.0,0.0,13778.585781264952,191.3692469620132,6967.333333333334,12066.043275793989,20900.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,40,40,95.6846234810066,95.6846234810066,42.0,102.0,66.0,32.863353450309965,1080.0,0,0,0,0,0,0,0,0,1.0,82.5,42.0,102.0,2,84,2,204,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
17,20599,2,2,88.0,144.0,44.0,44.0,44.0,0.0,72.0,72.0,72.0,0.0,11262.682654497792,194.18418369823772,6866.333333333334,11886.776027726495,20592.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,40,40,97.09209184911887,97.09209184911887,44.0,72.0,55.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,69.0,44.0,72.0,2,88,2,144,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
6,116099270,45,39,4736.0,10840.0,1694.0,0.0,105.24444444444448,363.35201786819465,2648.0,0.0,277.948717948718,600.8942436384183,134.16105028050563,0.7235187611429426,1398786.3855421685,3468027.3954680213,10182687.0,1.0,116099270.0,2638619.772727273,4459626.884374881,10244008.0,1.0,112715786.0,2966204.8947368427,4699030.883328494,10244162.0,1.0,0,1456,1264,0.3875993363265764,0.3359194248163661,0.0,2648.0,183.24705882352936,490.2263788506371,240321.9025210084,0,0,0,0,1,0,0,0,0.0,185.42857142857144,105.24444444444444,277.948717948718,45,4736,39,10840,29200,132,8,32,77748.72727272726,54222.678530465295,241236.0,61259.0,10169171.090909092,31360.663763557503,10182687.0,10074937.0,0,BENIGN
6,138,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21739.130434782608,69.0,94.75230867899737,136.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,20,40,7246.376811594203,14492.753623188406,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,1,0,2,0,31024,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,BENIGN
6,54952,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.18619886446352,10990.399999999998,24503.78242843337,54824.0,1.0,54952.0,18317.333333333336,31723.08790665457,54948.0,1.0,2.0,2.0,0.0,2.0,2.0,0,104,64,72.79079924297568,36.39539962148784,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,4,0,2,0,8192,29200,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
6,25153,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.27006718880452,12576.5,17719.388829753694,25106.0,47.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0,47.0,47.0,0,32,64,39.75668906293484,79.51337812586968,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,1,0,2,0,486,66,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
6,88046,12,13,4078.0,11053.0,1396.0,0.0,339.8333333333333,528.9888868627038,2920.0,0.0,850.2307692307694,1007.2427838614808,171853.34938554847,283.9424846103173,3668.583333333334,8580.638710982172,25907.0,1.0,60457.0,5496.090909090909,10206.60231864204,26012.0,2.0,62553.0,5212.75,11565.672649738495,31867.0,1.0,0,264,276,136.29239261295228,147.65009199736502,0.0,2920.0,581.9615384615386,830.1893509685235,689214.3584615386,0,0,0,0,1,0,0,0,1.0,605.24,339.8333333333333,850.2307692307692,12,4078,13,11053,8192,12,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
0,112276154,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1246925504769249,8636627.23076923,18196605.997675844,51204090.0,1.0,112276154.0,8636627.23076923,18196605.997675844,51204090.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1246925504769249,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,0,0,0,-1,-1,0,0,519.0,1033.3334408602095,2069.0,2.0,28068519.0,24438479.81748861,51204090.0,6345960.0,0,BENIGN
6,118063752,113,155,15956.0,169394.0,2300.0,0.0,141.20353982300887,367.0606742199257,2860.0,0.0,1092.8645161290324,994.493730611825,1569.914532277443,2.269960046670379,442186.3370786517,5015218.284335897,58332167.0,1.0,118063752.0,1054140.642857143,7727267.344252165,58413610.0,1.0,118022076.0,766377.116883117,6598683.163454125,58373750.0,1.0,0,2332,3124,0.957110019678182,1.3128500269921966,0.0,2860.0,689.0334572490707,920.4644323734052,847254.771264495,0,0,0,0,1,0,0,0,1.0,691.6044776119403,141.20353982300884,1092.8645161290324,113,15956,155,169394,8192,309,33,20,826302.0,760916.1930212814,1364351.0,288253.0,58061414.5,382901.8575464214,58332167.0,57790662.0,0,BENIGN
6,177,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16949.15254237288,88.5,120.91525958289962,174.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,20,40,5649.717514124294,11299.435028248588,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,1,0,2,0,246,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,BENIGN
6,55826,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.65120194891269,18608.666666666668,28924.389783249244,51932.0,1.0,0.0,0.0,0.0,0.0,0.0,3894.0,1947.0,2752.059592378044,3893.0,1.0,0,20,60,17.91280048722817,53.73840146168453,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,3.0,0.0,0.0,0.0,1,0,3,0,256,1959,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
6,277553,11,18,9996.0,392.0,2760.0,6.0,908.7272727272727,1151.8195250045983,76.0,6.0,21.777777777777786,24.93180240660169,37427.085997989576,104.48454889696742,9912.60714285714,35471.67466557912,154103.0,0.0,123449.0,12344.9,38956.17225792197,123216.0,1.0,163916.0,9642.117647058823,37355.953405853455,154379.0,0.0,0,220,360,39.63207027126351,64.85247862570392,6.0,2760.0,392.2666666666668,823.3202307115079,677856.2022988505,0,0,0,0,0,1,0,0,1.0,405.79310344827593,908.7272727272727,21.777777777777786,11,9996,18,392,16548,785,10,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
17,20761,2,2,64.0,96.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,7706.757863301382,192.6689465825345,6920.333333333334,11982.03882205918,20756.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,64,40,96.33447329126729,96.33447329126729,32.0,48.0,38.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,48.0,32.0,48.0,2,64,2,96,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
6,174,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17241.379310344826,87.0,118.79393923933998,171.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,20,40,5747.126436781609,11494.25287356322,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,1,0,2,0,252,254,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,BENIGN
17,72888,2,2,54.0,86.0,27.0,27.0,27.0,0.0,43.0,43.0,43.0,0.0,1920.755131160136,54.87871803314675,24296.0,42075.844245837776,72881.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,40,40,27.439359016573373,27.439359016573373,27.0,43.0,33.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,41.75,27.0,43.0,2,54,2,86,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
6,20937,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.04933849166545,6979.0,12085.384520154914,20934.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,0.7071067811865476,2.0,1.0,0,20,60,47.76233462291636,143.28700386874908,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,3.0,0.0,0.0,0.0,1,0,3,0,252,4254,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
17,20619,2,2,82.0,594.0,41.0,41.0,41.0,0.0,297.0,297.0,297.0,0.0,32785.29511615501,193.9958290896746,6873.0,11900.921140819311,20615.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0,40,40,96.9979145448373,96.9979145448373,41.0,297.0,143.4,140.21697472132252,19660.8,0,0,0,0,0,0,0,0,1.0,179.25,41.0,297.0,2,82,2,594,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
17,21165,2,2,58.0,168.0,29.0,29.0,29.0,0.0,84.0,84.0,84.0,0.0,10678.006142215923,188.99125915426413,7055.0,12214.422294975722,21159.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,40,40,94.49562957713204,94.49562957713204,29.0,84.0,51.0,30.12474066278413,907.5,0,0,0,0,0,0,0,0,1.0,63.75,29.0,84.0,2,58,2,168,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
17,20946,2,2,86.0,204.0,43.0,43.0,43.0,0.0,102.0,102.0,102.0,0.0,13845.125560966297,190.9672491167765,6982.0,12087.982586023194,20940.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,40,64,95.48362455838824,95.48362455838824,43.0,102.0,66.6,32.3156308928048,1044.3,0,0,0,0,0,0,0,0,1.0,83.25,43.0,102.0,2,86,2,204,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
6,59301,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.72624407682839,59301.0,0.0,59301.0,59301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,16.863122038414193,16.863122038414193,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0,1,0,1,0,63456,32120,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
17,60411,2,2,92.0,124.0,46.0,46.0,46.0,0.0,62.0,62.0,62.0,0.0,3575.507771763421,66.2131068845078,20137.0,34873.110959591766,60405.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,40,40,33.1065534422539,33.1065534422539,46.0,62.0,52.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,65.5,46.0,62.0,2,92,2,124,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
17,20895,2,2,86.0,142.0,43.0,43.0,43.0,0.0,71.0,71.0,71.0,0.0,10911.701363962671,191.433357262503,6965.0,12059.4038409865,20890.0,1.0,4.0,4.0,0.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0,40,40,95.71667863125153,95.71667863125153,43.0,71.0,54.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,67.75,43.0,71.0,2,86,2,142,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
6,28202,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,425.501737465428,70.916956244238,28202.0,0.0,28202.0,28202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,35.458478122119004,35.458478122119004,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,1.0,9.0,6.0,6.0,1,6,1,6,16228,288,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
17,20864,2,2,94.0,206.0,47.0,47.0,47.0,0.0,103.0,103.0,103.0,0.0,14378.83435582822,191.71779141104287,6954.666666666666,12042.371914757214,20860.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,40,40,95.85889570552148,95.85889570552148,47.0,103.0,69.4,30.672463220289305,940.8,0,0,0,0,0,0,0,0,1.0,86.75,47.0,103.0,2,94,2,206,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
6,49160672,13,10,128.0,60.0,31.0,6.0,9.846153846153848,9.388345202485135,6.0,6.0,6.0,0.0,3.824195080164893,0.4678536534244284,2234576.0,4209967.1842651935,10010753.0,2.0,49160672.0,4096722.666666666,5070014.781994487,10032271.0,2.0,40128034.0,4458670.444444444,5287329.645518192,10032215.0,2.0,0,260,200,0.2644390215007639,0.2034146319236644,6.0,31.0,8.083333333333334,7.058246282166,49.81884057971015,0,0,0,0,0,1,0,0,0.0,8.434782608695652,9.846153846153848,6.0,13,128,10,60,252,5398,12,20,21404.2,106.12586866546724,21521.0,21238.0,9810729.2,446997.9349999281,10010753.0,9011115.0,0,BENIGN
6,1,2,0,37.0,0.0,31.0,6.0,18.5,17.677669529663692,0.0,0.0,0.0,0.0,37000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,40,0,2000000.0,0.0,6.0,31.0,22.666666666666664,14.433756729740644,208.3333333333333,0,0,1,0,0,1,0,0,0.0,34.0,18.5,0.0,2,37,0,0,258,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
6,183,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,98360.65573770492,16393.44262295082,91.5,126.572113832392,181.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,20,40,5464.48087431694,10928.96174863388,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,1,6,2,12,1825,16425,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,BENIGN
17,20636,2,2,70.0,174.0,35.0,35.0,35.0,0.0,87.0,87.0,87.0,0.0,11823.996898623764,193.8360147315371,6878.666666666666,11907.271993757988,20628.0,3.0,5.0,5.0,0.0,5.0,5.0,3.0,3.0,0.0,3.0,3.0,0,64,64,96.91800736576856,96.91800736576856,35.0,87.0,55.8,28.48157299026864,811.2,0,0,0,0,0,0,0,0,1.0,69.75,35.0,87.0,2,70,2,174,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
17,21064,2,2,72.0,146.0,36.0,36.0,36.0,0.0,73.0,73.0,73.0,0.0,10349.41131788834,189.897455374098,7021.333333333334,12157.84196859514,21060.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,40,40,94.948727687049,94.948727687049,36.0,73.0,50.8,20.265734627691145,410.7,0,0,0,0,0,0,0,0,1.0,63.5,36.0,73.0,2,72,2,146,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
6,35848,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.5822361080116,11949.333333333332,20690.79032645524,35841.0,2.0,5.0,5.0,0.0,5.0,5.0,2.0,2.0,0.0,2.0,2.0,0,64,64,55.79111805400581,55.79111805400581,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,2,0,2,0,241,235,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
17,20627,2,2,50.0,172.0,25.0,25.0,25.0,0.0,86.0,86.0,86.0,0.0,10762.592718281863,193.92058951859207,6875.666666666666,11905.539900959271,20623.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,40,40,96.96029475929608,96.96029475929608,25.0,86.0,49.4,33.411076007815126,1116.3,0,0,0,0,0,0,0,0,1.0,61.75,25.0,86.0,2,50,2,172,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
6,198,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15151.515151515152,99.0,137.17871555019022,196.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,20,40,5050.505050505051,10101.010101010104,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,1,0,2,0,4254,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,BENIGN
17,20621,2,2,100.0,132.0,50.0,50.0,50.0,0.0,66.0,66.0,66.0,0.0,11250.666795984676,193.9770137238737,6873.666666666666,11900.343916598938,20615.0,1.0,5.0,5.0,0.0,5.0,5.0,1.0,1.0,0.0,1.0,1.0,0,64,40,96.98850686193686,96.98850686193686,50.0,66.0,56.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,70.5,50.0,66.0,2,100,2,132,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
6,54795,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,328.49712565015056,54.74952094169176,27397.5,38740.25922086738,54791.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0,20,40,18.249840313897245,36.49968062779449,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,1,6,2,12,256,1959,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
6,353,3,0,18.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,50991.50141643059,8498.583569405098,176.5,246.78026663410512,351.0,2.0,353.0,176.5,246.78026663410512,351.0,2.0,0.0,0.0,0.0,0.0,0.0,0,60,0,8498.583569405098,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,8.0,6.0,0.0,3,18,0,0,62976,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
6,2,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,40,0,1000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,9.0,6.0,0.0,2,12,0,0,254,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
6,117278138,22,18,1950.0,746.0,593.0,0.0,88.63636363636364,170.4276261571925,156.0,0.0,41.44444444444447,47.8013317833451,22.98808666283566,0.3410695350569089,3007131.743589743,13004841.00064461,58298811.0,1.0,117278138.0,5584673.238095239,17499357.34778388,58298811.0,1.0,117028941.0,6884055.352941178,19401907.659780946,58471808.0,1.0,0,464,384,0.1875882442812999,0.153481290775609,0.0,593.0,65.7560975609756,129.93090096043454,16882.039024390248,0,0,0,0,1,0,0,0,0.0,67.4,88.63636363636364,41.44444444444444,22,1950,18,746,8192,247,20,20,293686.5,62829.97304233068,338114.0,249259.0,58220802.0,110321.38578716276,58298811.0,58142793.0,0,BENIGN
17,20637,2,2,64.0,256.0,32.0,32.0,32.0,0.0,128.0,128.0,128.0,0.0,15506.129766923488,193.8266220865436,6879.0,11872.365518294995,20588.0,1.0,48.0,48.0,0.0,48.0,48.0,1.0,1.0,0.0,1.0,1.0,0,64,40,96.9133110432718,96.9133110432718,32.0,128.0,70.4,52.58136552049595,2764.8,0,0,0,0,0,0,0,0,1.0,88.0,32.0,128.0,2,64,2,256,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
6,7192975,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3902453435470026,799219.4444444445,1420394.2619451748,4096085.0,1.0,3.0,3.0,0.0,3.0,3.0,7137749.0,1019678.4285714286,1560324.0098743232,4096085.0,1.0,0,64,256,0.2780490687094005,1.112196274837602,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,4.0,0.0,0.0,0.0,2,0,8,0,8192,29200,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
